GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Householder lived in owner-occupied housing units,Estimate; Total: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Householder lived in renter-occupied housing units,Estimate; Total: - Same house 1 year ago:,Margin of Error; Total: - Same house 1 year ago:,Estimate; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Estimate; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved within same county:,Margin of Error; Total: - Moved within same county:,Estimate; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different county within same state:,Margin of Error; Total: - Moved from different county within same state:,Estimate; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different state:,Margin of Error; Total: - Moved from different state:,Estimate; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from abroad:,Margin of Error; Total: - Moved from abroad:,Estimate; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from abroad: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in renter-occupied housing units
1400000US06013343002,06013343002,"Census Tract 3430.02, Contra Costa County, California",4588,325,3391,380,1197,348,3894,381,3007,373,887,321,454,254,319,200,135,174,199,131,24,43,175,121,24,39,24,39,0,12,17,26,17,26,0,12
1400000US06013343003,06013343003,"Census Tract 3430.03, Contra Costa County, California",3812,201,3362,231,450,175,3548,212,3200,226,348,131,148,123,62,69,86,103,91,70,91,70,0,12,22,25,6,10,16,23,3,5,3,5,0,12
1400000US06013345101,06013345101,"Census Tract 3451.01, Contra Costa County, California",5945,479,4788,607,1157,397,5615,461,4613,573,1002,410,84,75,61,67,23,36,152,84,57,46,95,71,47,64,10,19,37,61,47,72,47,72,0,17
1400000US06013345102,06013345102,"Census Tract 3451.02, Contra Costa County, California",3735,268,3333,300,402,251,3363,310,2990,326,373,238,91,118,73,117,18,27,264,178,253,178,11,17,0,12,0,12,0,12,17,25,17,25,0,12
1400000US06013345103,06013345103,"Census Tract 3451.03, Contra Costa County, California",4859,242,4142,299,717,232,4407,249,3934,284,473,162,103,75,87,70,16,18,294,175,108,60,186,169,43,42,10,16,33,39,12,16,3,7,9,15
1400000US06013345105,06013345105,"Census Tract 3451.05, Contra Costa County, California",6695,430,5489,483,1206,479,6027,442,4902,470,1125,475,366,260,313,246,53,51,196,139,168,132,28,47,87,57,87,57,0,17,19,30,19,30,0,17
1400000US06013345108,06013345108,"Census Tract 3451.08, Contra Costa County, California",7268,385,5445,491,1823,456,6187,471,4584,531,1603,434,358,224,270,204,88,89,497,240,441,233,56,62,132,119,71,91,61,81,94,97,79,94,15,24
1400000US06013345111,06013345111,"Census Tract 3451.11, Contra Costa County, California",5331,278,3183,366,2148,369,4342,319,3037,370,1305,330,278,185,75,97,203,164,208,120,60,61,148,104,199,154,0,17,199,154,304,246,11,17,293,246
1400000US06013345112,06013345112,"Census Tract 3451.12, Contra Costa County, California",5955,492,3532,595,2423,548,4906,554,3267,600,1639,445,518,382,82,77,436,380,337,225,109,102,228,182,82,65,26,43,56,48,112,118,48,60,64,100
1400000US06013345113,06013345113,"Census Tract 3451.13, Contra Costa County, California",4406,198,4261,225,145,75,3950,255,3824,272,126,76,129,104,110,99,19,32,226,156,226,156,0,12,101,116,101,116,0,12,0,12,0,12,0,12
1400000US06013345114,06013345114,"Census Tract 3451.14, Contra Costa County, California",6630,358,6021,425,609,259,6044,433,5534,480,510,236,277,207,191,165,86,107,153,101,140,98,13,23,143,134,143,134,0,17,13,22,13,22,0,17
1400000US06013345115,06013345115,"Census Tract 3451.15, Contra Costa County, California",5803,293,4409,338,1394,322,4977,363,4005,332,972,289,333,193,99,99,234,176,453,196,286,146,167,139,33,36,12,17,21,32,7,12,7,12,0,17
1400000US06013345116,06013345116,"Census Tract 3451.16, Contra Costa County, California",2749,132,2311,201,438,196,2306,179,2048,192,258,128,99,60,68,50,31,35,327,141,187,125,140,136,17,18,8,12,9,13,0,12,0,12,0,12
1400000US06013345202,06013345202,"Census Tract 3452.02, Contra Costa County, California",7377,335,4898,414,2479,406,6214,364,4558,381,1656,353,398,213,122,101,276,192,594,294,176,170,418,229,98,72,42,50,56,50,73,78,0,17,73,78
1400000US06013345203,06013345203,"Census Tract 3452.03, Contra Costa County, California",6823,420,5005,510,1818,525,5939,461,4592,516,1347,463,663,370,347,288,316,256,70,56,38,45,32,34,151,193,28,45,123,187,0,17,0,17,0,17
1400000US06013345204,06013345204,"Census Tract 3452.04, Contra Costa County, California",3991,256,3787,290,204,141,3616,271,3556,287,60,61,232,140,172,110,60,76,59,51,59,51,0,12,54,84,0,12,54,84,30,50,0,12,30,50
1400000US06013346101,06013346101,"Census Tract 3461.01, Contra Costa County, California",3411,157,3081,221,330,198,3090,224,2838,258,252,180,276,161,217,144,59,81,19,30,0,12,19,30,14,22,14,22,0,12,12,20,12,20,0,12
1400000US06013346102,06013346102,"Census Tract 3461.02, Contra Costa County, California",5651,202,5324,243,327,185,4997,296,4819,287,178,151,367,202,272,176,95,121,161,115,107,100,54,57,53,71,53,71,0,17,73,61,73,61,0,17
1400000US06013346201,06013346201,"Census Tract 3462.01, Contra Costa County, California",7294,468,6922,578,372,282,6836,494,6607,561,229,242,261,173,118,98,143,132,167,152,167,152,0,17,30,47,30,47,0,17,0,17,0,17,0,17
1400000US06013346203,06013346203,"Census Tract 3462.03, Contra Costa County, California",3754,233,3548,267,206,167,3297,240,3100,271,197,169,198,227,189,226,9,13,193,169,193,169,0,12,66,71,66,71,0,12,0,12,0,12,0,12
1400000US06013346204,06013346204,"Census Tract 3462.04, Contra Costa County, California",7330,383,6948,419,382,171,6653,504,6374,534,279,186,216,178,173,163,43,72,362,205,302,176,60,96,34,39,34,39,0,17,65,107,65,107,0,17
1400000US06013347000,06013347000,"Census Tract 3470, Contra Costa County, California",6174,348,5580,419,594,269,5945,334,5456,420,489,257,40,46,40,46,0,17,101,112,32,36,69,106,50,60,14,26,36,56,38,45,38,45,0,17
1400000US06013348000,06013348000,"Census Tract 3480, Contra Costa County, California",4874,274,4154,348,720,292,4274,298,3852,339,422,233,231,190,70,70,161,179,286,145,174,113,112,119,49,53,49,53,0,12,34,42,9,15,25,40
1400000US06013349000,06013349000,"Census Tract 3490, Contra Costa County, California",5495,313,3437,379,2058,355,4658,343,3366,383,1292,336,496,222,60,76,436,222,166,106,11,18,155,104,34,52,0,17,34,52,141,109,0,17,141,109
1400000US06013350000,06013350000,"Census Tract 3500, Contra Costa County, California",6420,497,4123,608,2297,387,5279,427,3760,504,1519,350,694,255,215,166,479,217,204,158,49,63,155,145,157,137,78,94,79,101,86,107,21,31,65,101
1400000US06013351101,06013351101,"Census Tract 3511.01, Contra Costa County, California",2655,143,2519,163,136,68,2356,158,2228,175,128,68,198,73,190,72,8,12,33,26,33,26,0,12,68,45,68,45,0,12,0,12,0,12,0,12
1400000US06013351102,06013351102,"Census Tract 3511.02, Contra Costa County, California",3499,248,3153,302,346,159,3036,251,2758,301,278,133,162,67,149,62,13,22,131,78,131,78,0,12,157,84,102,62,55,57,13,22,13,22,0,12
1400000US06013351103,06013351103,"Census Tract 3511.03, Contra Costa County, California",1858,134,1800,147,58,52,1650,148,1592,159,58,52,153,96,153,96,0,12,23,27,23,27,0,12,24,29,24,29,0,12,8,13,8,13,0,12
1400000US06013351200,06013351200,"Census Tract 3512, Contra Costa County, California",6161,326,5894,350,267,167,5728,326,5461,342,267,167,142,143,142,143,0,17,165,134,165,134,0,17,72,99,72,99,0,17,54,81,54,81,0,17
1400000US06013352101,06013352101,"Census Tract 3521.01, Contra Costa County, California",2075,156,1914,159,161,70,1952,145,1836,150,116,66,70,53,35,35,35,37,17,15,13,13,4,7,21,30,21,30,0,12,15,18,9,16,6,10
1400000US06013352102,06013352102,"Census Tract 3521.02, Contra Costa County, California",5108,299,4658,321,450,230,4671,345,4243,348,428,229,111,93,111,93,0,17,265,138,265,138,0,17,38,45,16,26,22,36,23,26,23,26,0,17
1400000US06013352201,06013352201,"Census Tract 3522.01, Contra Costa County, California",5880,377,4205,544,1675,457,4991,485,3827,541,1164,326,445,272,33,39,412,286,413,247,314,237,99,80,31,38,31,38,0,17,0,17,0,17,0,17
1400000US06013352202,06013352202,"Census Tract 3522.02, Contra Costa County, California",2537,203,1935,199,602,251,2058,242,1585,202,473,232,240,126,163,101,77,67,148,101,138,100,10,14,49,61,49,61,0,12,42,57,0,12,42,57
1400000US06013353001,06013353001,"Census Tract 3530.01, Contra Costa County, California",3932,307,3641,367,291,202,3487,356,3268,395,219,193,59,56,31,35,28,45,143,124,108,111,35,46,87,58,78,55,9,14,156,169,156,169,0,12
1400000US06013353002,06013353002,"Census Tract 3530.02, Contra Costa County, California",4486,249,4014,296,472,226,4165,263,3786,286,379,188,0,12,0,12,0,12,229,143,136,91,93,109,65,47,65,47,0,12,27,29,27,29,0,12
1400000US06013354001,06013354001,"Census Tract 3540.01, Contra Costa County, California",2097,138,1848,195,249,142,1791,189,1580,220,211,146,86,55,71,53,15,18,155,123,142,122,13,15,65,49,55,50,10,10,0,12,0,12,0,12
1400000US06013354002,06013354002,"Census Tract 3540.02, Contra Costa County, California",6933,292,6016,491,917,458,6237,429,5681,460,556,255,147,141,14,22,133,137,490,278,283,206,207,318,21,33,0,17,21,33,38,43,38,43,0,17
1400000US06013355107,06013355107,"Census Tract 3551.07, Contra Costa County, California",5217,356,4259,413,958,329,4590,366,3947,382,643,254,378,204,103,62,275,206,121,92,91,69,30,49,96,104,86,104,10,17,32,34,32,34,0,17
1400000US06013355108,06013355108,"Census Tract 3551.08, Contra Costa County, California",12889,676,9267,965,3622,885,11651,666,8415,938,3236,829,464,336,287,196,177,224,622,454,433,412,189,172,68,113,68,113,0,19,84,76,64,62,20,38
1400000US06013355109,06013355109,"Census Tract 3551.09, Contra Costa County, California",7338,694,5999,810,1339,654,6796,710,5582,765,1214,664,353,274,285,262,68,118,104,116,47,55,57,100,0,17,0,17,0,17,85,84,85,84,0,17
1400000US06013355110,06013355110,"Census Tract 3551.10, Contra Costa County, California",4253,424,2644,481,1609,611,3440,387,2440,466,1000,432,442,340,121,114,321,325,248,250,83,103,165,230,123,120,0,12,123,120,0,12,0,12,0,12
1400000US06013355111,06013355111,"Census Tract 3551.11, Contra Costa County, California",6011,337,4326,585,1685,515,5325,427,4032,568,1293,484,444,257,104,71,340,259,168,82,136,76,32,52,38,38,26,32,12,20,36,31,28,32,8,14
1400000US06013355112,06013355112,"Census Tract 3551.12, Contra Costa County, California",5123,413,4740,473,383,257,4765,431,4426,464,339,242,217,159,173,145,44,70,83,83,83,83,0,17,0,17,0,17,0,17,58,98,58,98,0,17
1400000US06013355113,06013355113,"Census Tract 3551.13, Contra Costa County, California",5094,280,4640,297,454,169,4542,328,4212,345,330,135,191,155,191,155,0,17,52,48,30,33,22,34,166,188,166,188,0,17,143,119,41,66,102,96
1400000US06013355114,06013355114,"Census Tract 3551.14, Contra Costa County, California",11494,470,10221,584,1273,460,10205,516,9286,616,919,318,522,340,327,236,195,236,446,341,427,340,19,31,132,128,20,33,112,124,189,149,161,141,28,46
1400000US06013355115,06013355115,"Census Tract 3551.15, Contra Costa County, California",7674,413,3817,433,3857,469,6421,520,3325,419,3096,486,535,237,248,126,287,211,531,195,208,109,323,142,97,89,0,17,97,89,90,76,36,35,54,68
1400000US06013355116,06013355116,"Census Tract 3551.16, Contra Costa County, California",8040,273,6781,432,1259,326,7261,371,6358,434,903,280,187,152,112,105,75,120,358,230,119,91,239,213,228,161,186,153,42,50,6,11,6,11,0,17
1400000US06013355117,06013355117,"Census Tract 3551.17, Contra Costa County, California",7146,450,6244,457,902,339,6419,435,5817,450,602,247,180,163,110,143,70,78,264,123,231,109,33,52,201,220,4,8,197,219,82,77,82,77,0,17
1400000US06013355200,06013355200,"Census Tract 3552, Contra Costa County, California",10608,835,7193,930,3415,898,8418,1124,6119,910,2299,845,1272,508,873,485,399,241,577,560,80,67,497,547,172,106,17,43,155,109,169,121,104,93,65,79
1400000US06013355301,06013355301,"Census Tract 3553.01, Contra Costa County, California",8071,394,6840,616,1231,491,7026,555,6041,652,985,464,359,261,186,172,173,192,586,383,548,378,38,60,65,75,65,75,0,17,35,56,0,17,35,56
1400000US06013355302,06013355302,"Census Tract 3553.02, Contra Costa County, California",3459,199,3317,199,142,112,3228,214,3152,194,76,95,41,48,41,48,0,12,159,102,93,81,66,72,16,24,16,24,0,12,15,25,15,25,0,12
1400000US06013355304,06013355304,"Census Tract 3553.04, Contra Costa County, California",8591,382,7903,485,688,337,7908,493,7310,543,598,323,499,270,499,270,0,17,131,124,41,58,90,108,53,82,53,82,0,17,0,17,0,17,0,17
1400000US06013355306,06013355306,"Census Tract 3553.06, Contra Costa County, California",5184,315,4583,412,601,291,4927,341,4337,421,590,285,199,170,188,167,11,20,58,56,58,56,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06013356001,06013356001,"Census Tract 3560.01, Contra Costa County, California",4218,268,3463,350,755,318,4004,279,3344,346,660,257,127,96,92,88,35,47,62,57,27,37,35,46,25,38,0,12,25,38,0,12,0,12,0,12
1400000US06013356002,06013356002,"Census Tract 3560.02, Contra Costa County, California",5087,427,4316,432,771,335,4471,371,4021,407,450,168,489,320,219,169,270,291,90,70,39,38,51,61,37,48,37,48,0,17,0,17,0,17,0,17
1400000US06013357000,06013357000,"Census Tract 3570, Contra Costa County, California",3134,264,1447,268,1687,278,2579,262,1366,267,1213,269,308,137,19,34,289,132,121,96,50,50,71,80,65,69,0,12,65,69,61,70,12,19,49,68
1400000US06013358000,06013358000,"Census Tract 3580, Contra Costa County, California",6184,428,3090,484,3094,486,4809,465,2725,510,2084,452,890,433,317,341,573,291,399,256,14,20,385,257,52,55,0,17,52,55,34,52,34,52,0,17
1400000US06013359102,06013359102,"Census Tract 3591.02, Contra Costa County, California",5659,410,3692,529,1967,325,4685,444,3078,403,1607,389,625,299,424,227,201,191,230,145,134,126,96,81,62,57,12,19,50,54,57,54,44,50,13,21
1400000US06013359103,06013359103,"Census Tract 3591.03, Contra Costa County, California",4828,333,3215,364,1613,286,4350,355,2871,337,1479,293,197,141,116,93,81,107,169,116,117,74,52,86,101,113,101,113,0,12,11,18,10,16,1,8
1400000US06013359104,06013359104,"Census Tract 3591.04, Contra Costa County, California",1984,179,1365,191,619,190,1717,197,1226,168,491,211,111,79,56,49,55,67,90,63,61,60,29,28,56,71,12,17,44,69,10,15,10,15,0,12
1400000US06013359105,06013359105,"Census Tract 3591.05, Contra Costa County, California",4781,380,4165,420,616,229,4417,406,3881,436,536,202,173,136,145,137,28,23,179,101,127,90,52,45,7,12,7,12,0,12,5,19,5,19,0,12
1400000US06013359202,06013359202,"Census Tract 3592.02, Contra Costa County, California",6091,390,4646,530,1445,510,5768,409,4343,495,1425,504,118,103,98,92,20,29,110,114,110,114,0,17,95,93,95,93,0,17,0,17,0,17,0,17
1400000US06013359203,06013359203,"Census Tract 3592.03, Contra Costa County, California",7086,428,5554,564,1532,617,6045,536,4926,495,1119,532,794,514,381,272,413,474,126,90,126,90,0,17,101,123,101,123,0,17,20,34,20,34,0,17
1400000US06013359204,06013359204,"Census Tract 3592.04, Contra Costa County, California",5038,302,4437,322,601,369,4699,297,4203,335,496,329,197,139,132,114,65,82,101,81,68,70,33,39,41,49,34,48,7,12,0,17,0,17,0,17
1400000US06013360101,06013360101,"Census Tract 3601.01, Contra Costa County, California",4573,409,3679,454,894,379,4186,421,3438,437,748,391,132,80,97,67,35,40,177,116,98,79,79,84,67,47,35,31,32,34,11,17,11,17,0,12
1400000US06013360102,06013360102,"Census Tract 3601.02, Contra Costa County, California",4180,264,3592,324,588,310,3919,251,3416,295,503,281,130,82,82,70,48,51,72,47,66,47,6,10,38,42,7,12,31,40,21,24,21,24,0,12
1400000US06013360200,06013360200,"Census Tract 3602, Contra Costa County, California",4802,289,2908,380,1894,438,4028,330,2612,378,1416,362,361,151,150,118,211,96,356,290,89,82,267,282,0,12,0,12,0,12,57,62,57,62,0,12
1400000US06013361000,06013361000,"Census Tract 3610, Contra Costa County, California",4986,345,3054,402,1932,379,4305,350,2737,359,1568,352,387,136,139,102,248,125,204,140,151,128,53,54,42,44,3,8,39,44,48,50,24,32,24,37
1400000US06013362000,06013362000,"Census Tract 3620, Contra Costa County, California",3272,325,2469,389,803,289,3111,297,2352,339,759,289,20,23,9,16,11,17,34,44,34,44,0,12,33,34,0,12,33,34,74,58,74,58,0,12
1400000US06013363000,06013363000,"Census Tract 3630, Contra Costa County, California",6926,655,5262,738,1664,468,6351,635,5190,750,1161,457,478,231,55,57,423,227,35,42,17,31,18,30,40,65,0,17,40,65,22,42,0,17,22,42
1400000US06013364002,06013364002,"Census Tract 3640.02, Contra Costa County, California",5847,443,3909,589,1938,515,5360,455,3685,581,1675,496,286,193,95,92,191,175,88,81,31,36,57,73,16,25,16,25,0,17,97,90,82,87,15,22
1400000US06013365002,06013365002,"Census Tract 3650.02, Contra Costa County, California",5549,546,2064,504,3485,596,4914,584,1999,486,2915,591,299,212,29,35,270,209,94,73,0,17,94,73,211,192,5,11,206,193,31,33,31,33,0,17
1400000US06013365003,06013365003,"Census Tract 3650.03, Contra Costa County, California",5113,504,1435,379,3678,518,3635,421,1350,391,2285,494,450,245,52,59,398,230,722,309,0,17,722,309,217,243,0,17,217,243,89,90,33,48,56,80
1400000US06013366001,06013366001,"Census Tract 3660.01, Contra Costa County, California",4499,401,2191,453,2308,456,4040,428,1951,415,2089,429,235,147,97,82,138,107,189,142,118,120,71,79,0,12,0,12,0,12,35,36,25,31,10,16
1400000US06013366002,06013366002,"Census Tract 3660.02, Contra Costa County, California",6083,452,2439,484,3644,655,5217,419,2322,473,2895,583,620,325,89,56,531,324,156,133,0,17,156,133,19,29,0,17,19,29,71,49,28,33,43,45
1400000US06013367100,06013367100,"Census Tract 3671, Contra Costa County, California",4995,379,3050,434,1945,423,4333,424,2908,433,1425,410,350,240,117,148,233,190,291,157,25,43,266,150,21,34,0,17,21,34,0,17,0,17,0,17
1400000US06013367200,06013367200,"Census Tract 3672, Contra Costa County, California",5704,343,2896,598,2808,507,5274,404,2694,565,2580,497,221,158,138,131,83,83,59,42,35,33,24,25,7,11,7,11,0,17,143,150,22,23,121,148
1400000US06013368001,06013368001,"Census Tract 3680.01, Contra Costa County, California",5040,320,2080,420,2960,455,4771,341,2049,423,2722,446,203,158,23,39,180,165,8,14,8,14,0,17,32,47,0,17,32,47,26,40,0,17,26,40
1400000US06013368002,06013368002,"Census Tract 3680.02, Contra Costa County, California",3556,250,1445,259,2111,283,3213,279,1388,270,1825,297,281,170,49,69,232,143,35,29,8,12,27,26,27,39,0,12,27,39,0,12,0,12,0,12
1400000US06013369001,06013369001,"Census Tract 3690.01, Contra Costa County, California",7004,566,1890,421,5114,632,6186,575,1796,385,4390,648,471,354,79,88,392,341,218,162,0,17,218,162,37,57,0,17,37,57,92,104,15,25,77,103
1400000US06013369002,06013369002,"Census Tract 3690.02, Contra Costa County, California",2617,240,1305,264,1312,379,2298,315,1171,221,1127,384,64,63,14,21,50,58,255,173,120,123,135,111,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06013370000,06013370000,"Census Tract 3700, Contra Costa County, California",2765,259,1860,279,905,198,2567,255,1733,251,834,214,39,42,16,23,23,32,135,94,95,74,40,58,9,13,9,13,0,12,15,20,7,14,8,13
1400000US06013371000,06013371000,"Census Tract 3710, Contra Costa County, California",5938,497,3132,499,2806,559,4929,605,2823,485,2106,522,767,342,196,126,571,334,130,68,63,44,67,51,49,66,18,30,31,58,63,70,32,38,31,48
1400000US06013372000,06013372000,"Census Tract 3720, Contra Costa County, California",7404,558,4234,749,3170,767,6551,567,3791,695,2760,727,371,254,134,137,237,190,394,290,237,210,157,195,0,17,0,17,0,17,88,78,72,77,16,23
1400000US06013373000,06013373000,"Census Tract 3730, Contra Costa County, California",4238,517,2340,495,1898,512,3655,521,2205,431,1450,521,516,288,135,142,381,257,67,80,0,12,67,80,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06013374000,06013374000,"Census Tract 3740, Contra Costa County, California",4528,370,2016,377,2512,511,4101,376,1850,319,2251,515,82,94,10,16,72,93,223,188,34,50,189,183,32,52,32,52,0,12,90,82,90,82,0,12
1400000US06013375000,06013375000,"Census Tract 3750, Contra Costa County, California",4708,452,1720,439,2988,523,4022,476,1518,365,2504,551,426,231,96,77,330,209,212,127,68,56,144,120,0,12,0,12,0,12,48,49,38,46,10,17
1400000US06013376000,06013376000,"Census Tract 3760, Contra Costa County, California",5590,476,2219,507,3371,579,4735,540,1895,534,2840,507,628,341,293,321,335,140,139,131,0,17,139,131,57,61,0,17,57,61,31,44,31,44,0,17
1400000US06013377000,06013377000,"Census Tract 3770, Contra Costa County, California",6878,679,1732,639,5146,907,5841,621,1680,613,4161,790,589,550,23,26,566,550,355,294,17,26,338,292,35,56,0,17,35,56,58,69,12,39,46,56
1400000US06013378000,06013378000,"Census Tract 3780, Contra Costa County, California",3178,257,2016,227,1162,255,2880,257,1851,214,1029,250,92,64,63,53,29,34,154,85,73,64,81,61,52,47,29,34,23,25,0,12,0,12,0,12
1400000US06013379000,06013379000,"Census Tract 3790, Contra Costa County, California",6310,492,2261,561,4049,549,5138,604,1972,517,3166,551,1003,487,289,289,714,416,132,105,0,17,132,105,0,17,0,17,0,17,37,42,0,17,37,42
1400000US06013380000,06013380000,"Census Tract 3800, Contra Costa County, California",6090,475,3167,690,2923,521,5118,485,2965,655,2153,474,231,140,16,27,215,138,499,248,77,67,422,243,95,91,0,17,95,91,147,187,109,181,38,59
1400000US06013381000,06013381000,"Census Tract 3810, Contra Costa County, California",6427,521,2302,472,4125,652,5814,541,2253,466,3561,680,412,211,20,22,392,209,144,119,29,28,115,117,0,17,0,17,0,17,57,56,0,17,57,56
1400000US06013382000,06013382000,"Census Tract 3820, Contra Costa County, California",7365,770,2418,626,4947,1001,6485,847,2174,640,4311,1031,162,103,61,59,101,84,512,296,96,83,416,288,16,25,0,17,16,25,190,172,87,76,103,159
1400000US06013383000,06013383000,"Census Tract 3830, Contra Costa County, California",4491,274,2423,389,2068,423,3843,386,2224,402,1619,392,197,143,79,103,118,101,277,197,92,148,185,140,13,21,0,12,13,21,161,112,28,25,133,111
1400000US06013384000,06013384000,"Census Tract 3840, Contra Costa County, California",3981,171,3426,217,555,169,3588,188,3096,227,492,158,63,45,63,45,0,12,236,106,220,103,16,20,54,73,7,12,47,72,40,41,40,41,0,12
1400000US06013385100,06013385100,"Census Tract 3851, Contra Costa County, California",2948,189,2533,200,415,173,2595,195,2301,199,294,158,93,102,6,10,87,101,120,64,102,58,18,27,84,64,68,57,16,24,56,51,56,51,0,12
1400000US06013385200,06013385200,"Census Tract 3852, Contra Costa County, California",1149,137,792,153,357,125,999,121,733,140,266,106,42,39,22,26,20,31,63,44,29,37,34,24,11,18,0,12,11,18,34,39,8,12,26,37
1400000US06013386000,06013386000,"Census Tract 3860, Contra Costa County, California",3655,223,1117,258,2538,316,2907,306,1030,263,1877,317,125,80,34,42,91,71,306,152,53,58,253,144,148,81,0,12,148,81,169,155,0,12,169,155
1400000US06013387000,06013387000,"Census Tract 3870, Contra Costa County, California",2919,292,1321,238,1598,344,2347,316,1243,241,1104,323,87,56,15,28,72,49,416,289,45,43,371,283,57,41,18,29,39,32,12,14,0,12,12,14
1400000US06013388000,06013388000,"Census Tract 3880, Contra Costa County, California",2654,226,1440,187,1214,253,2130,219,1255,230,875,211,112,74,9,14,103,72,378,153,165,153,213,103,22,25,11,18,11,17,12,20,0,12,12,20
1400000US06013389100,06013389100,"Census Tract 3891, Contra Costa County, California",1955,131,771,136,1184,190,1746,129,728,132,1018,174,48,28,10,14,38,23,103,43,26,24,77,36,27,22,7,10,20,21,31,29,0,12,31,29
1400000US06013389200,06013389200,"Census Tract 3892, Contra Costa County, California",1742,166,186,77,1556,180,1540,158,169,77,1371,172,38,26,6,9,32,25,76,36,11,14,65,33,56,63,0,12,56,63,32,30,0,12,32,30
1400000US06013390100,06013390100,"Census Tract 3901, Contra Costa County, California",2404,106,2004,166,400,140,2176,129,1863,172,313,123,78,43,69,41,9,14,125,78,47,32,78,77,21,16,21,16,0,12,4,6,4,6,0,12
1400000US06013390200,06013390200,"Census Tract 3902, Contra Costa County, California",1713,100,1401,111,312,105,1555,103,1363,108,192,85,57,56,3,5,54,57,64,35,26,22,38,34,28,33,0,12,28,33,9,12,9,12,0,12
1400000US06013391000,06013391000,"Census Tract 3910, Contra Costa County, California",2680,172,2262,204,418,215,2538,159,2176,199,362,190,17,20,7,11,10,15,48,39,33,30,15,20,77,60,46,42,31,45,0,12,0,12,0,12
1400000US06013392000,06013392000,"Census Tract 3920, Contra Costa County, California",2743,222,2548,188,195,132,2292,234,2201,236,91,56,17,24,17,24,0,12,255,122,177,88,78,85,98,76,72,64,26,38,81,107,81,107,0,12
1400000US06013392200,06013392200,"Census Tract 3922, Contra Costa County, California",11298,781,6816,913,4482,946,9898,705,6185,793,3713,894,844,436,502,393,342,223,434,268,83,86,351,254,110,76,34,45,76,66,12,19,12,19,0,19
1400000US06013392300,06013392300,"Census Tract 3923, Contra Costa County, California",3080,285,2555,270,525,185,2780,280,2296,250,484,174,180,149,160,145,20,34,53,48,32,36,21,32,23,19,23,19,0,12,44,48,44,48,0,12
1400000US06013990000,06013990000,"Census Tract 9900, Contra Costa County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06075010100,06075010100,"Census Tract 101, San Francisco County, California",3930,247,363,128,3567,291,3169,274,300,113,2869,287,135,73,10,21,125,71,170,142,32,54,138,120,180,179,0,12,180,179,276,160,21,33,255,163
1400000US06075010200,06075010200,"Census Tract 102, San Francisco County, California",4299,333,1670,296,2629,357,3464,315,1456,242,2008,328,424,195,111,114,313,172,122,85,58,69,64,54,146,89,0,12,146,89,143,160,45,37,98,156
